date,SPY,IWM,TLT,LQD,SHV
2011-10-04,86.7289,52.8967,80.5074,65.4591,87.3317
2011-10-05,88.3347,53.6233,79.9279,65.7301,87.3317
2011-10-06,89.9328,54.8153,78.4526,65.465,87.3317
2011-10-07,89.3306,53.4763,77.873,65.406,87.3237
2011-10-10,92.3183,55.8195,76.7732,65.5297,87.3396
2011-10-11,92.411,56.2032,76.5163,65.7065,87.3158
2011-10-12,93.2216,57.0033,75.4033,65.8066,87.3158
2011-10-13,93.0363,56.9543,76.1541,65.8655,87.3158
2011-10-14,94.6267,58.081,75.0476,65.8243,87.3237
2011-10-17,92.8201,56.3175,76.345,65.7772,87.3317
2011-10-18,94.6344,57.8116,75.8709,66.0069,87.3317
2011-10-19,93.5149,56.6849,75.8445,66.1777,87.3317
2011-10-20,93.9241,56.84,75.3045,66.325,87.3158
2011-10-21,95.7075,58.0729,74.5076,66.543,87.3317
2011-10-24,96.8809,59.9425,74.6327,66.8846,87.3158
2011-10-25,94.9972,58.2606,76.5295,67.2145,87.3158
2011-10-26,95.9623,59.2649,75.1925,67.1674,87.3158
2011-10-27,99.3051,62.3918,72.6438,67.1556,87.3079
2011-10-28,99.2819,62.0734,73.4077,67.4148,87.3079
2011-10-31,96.8887,60.4242,76.3187,67.5679,87.3237
2011-11-01,94.1866,58.2851,78.8734,67.9061,87.3111
2011-11-02,95.7229,59.7221,77.8896,68.1544,87.3111
2011-11-03,97.4677,61.2079,76.8199,68.1898,87.319
2011-11-04,96.8732,60.9059,76.9123,68.3259,87.3348
2011-11-07,97.4754,60.7834,77.401,68.0539,87.3348
2011-11-08,98.7261,61.6733,76.4105,67.6342,87.3269
2011-11-09,95.0821,58.7342,77.9952,67.4569,87.319
2011-11-10,95.9777,59.1669,76.8331,67.1199,87.319
2011-11-11,97.7842,60.7263,76.3643,67.0016,87.3348
2011-11-14,96.8578,59.8527,77.5924,66.9958,87.319
2011-11-15,97.3365,60.612,77.4868,66.9307,87.319
2011-11-16,95.7924,59.6322,78.1933,66.7179,87.3427
2011-11-17,94.2715,58.7832,78.8206,66.1918,87.3269
2011-11-18,94.1712,58.7668,78.8008,66.2982,87.3348
2011-11-21,92.3801,57.3626,79.2696,66.0263,87.3427
2011-11-22,92.0172,56.8809,80.1545,65.8548,87.319
2011-11-23,89.9868,55.0929,80.9402,65.5179,87.3269
2011-11-25,89.8169,54.3908,79.7648,65.2577,87.3111
2011-11-28,92.4187,56.9788,79.7253,65.2873,87.3269
2011-11-29,92.6812,56.8727,79.0715,65.1395,87.3269
2011-11-30,96.4949,60.1956,77.8367,65.4351,87.3111
2011-12-01,96.4795,59.7629,77.4462,65.587,87.3317
2011-12-02,96.3946,60.0078,78.5318,66.1446,87.3317
2011-12-05,97.4446,61.0365,78.3729,66.637,87.3158
2011-12-06,97.4754,61.0936,77.6249,66.281,87.3158
2011-12-07,97.8383,60.9712,77.9029,66.6963,87.3237
2011-12-08,95.6921,59.0771,78.876,66.4709,87.3317
2011-12-09,97.3133,60.8569,77.2543,66.2158,87.3317
2011-12-12,95.8928,59.9833,78.1148,66.2217,87.3317
2011-12-13,94.9972,58.7342,78.8429,66.4471,87.3396
2011-12-14,93.9859,57.9994,80.3323,66.5598,87.3317
2011-12-15,94.3255,58.5382,80.0344,66.6666,87.3317
2011-12-16,94.4654,58.9954,80.9677,67.0404,87.3317
2011-12-19,93.4555,57.9749,81.9937,67.2776,87.3396
2011-12-20,96.2834,60.3017,79.9483,67.2302,87.3237
2011-12-21,96.4699,60.5467,78.8363,66.9454,87.3237
2011-12-22,97.3245,60.9322,79.1673,67.2955,87.3237
2011-12-23,98.1946,61.162,78.2869,67.0878,87.3079
2011-12-27,98.2723,61.3425,78.6588,67.3426,87.3182
2011-12-28,96.9826,60.2267,80.1131,67.4676,87.3182
2011-12-29,97.9849,60.8338,80.2591,67.4319,87.3182
2011-12-30,97.5032,60.5056,80.5181,67.7176,87.334
2012-01-03,99.057,61.5065,79.3096,67.664,87.3182
2012-01-04,99.2124,61.1702,78.3666,67.7176,87.3182
2012-01-05,99.4765,61.5148,78.2271,67.4259,87.3182
2012-01-06,99.2201,61.3589,78.8447,67.6879,87.3261
2012-01-09,99.461,61.6706,78.7052,67.5867,87.334
2012-01-10,100.3234,62.5731,78.5725,67.7771,87.334
2012-01-11,100.3778,62.8192,79.5951,67.7652,87.334
2012-01-12,100.6186,63.0079,79.4822,67.92,87.3182
2012-01-13,100.0981,62.6716,80.2724,68.164,87.3261
2012-01-17,100.4865,62.6469,80.6443,68.3724,87.3261
2012-01-18,101.5975,63.7627,79.6681,68.2355,87.3261
2012-01-19,102.1336,64.1565,78.5725,68.2176,87.3261
2012-01-20,102.5143,64.1975,77.6826,68.045,87.3102
2012-01-23,102.2502,64.1154,77.1912,67.9439,87.3182
2012-01-24,102.1336,64.4846,77.3306,68.1879,87.3261
2012-01-25,102.9882,65.0343,77.1447,68.42,87.334
2012-01-26,102.4599,64.9605,78.1673,68.9558,87.334
2012-01-27,102.4133,65.4035,78.4131,69.057,87.3261
2012-01-30,102.0637,64.8949,79.3361,68.9677,87.3182
2012-01-31,102.0248,64.8292,80.2525,69.17,87.3182
2012-02-01,102.9183,66.2239,79.3333,69.4454,87.3102
2012-02-02,103.0814,66.6013,79.2999,69.5888,87.3024
2012-02-03,104.5265,68.0535,77.5959,69.4872,87.2944
2012-02-06,104.4566,67.832,78.368,69.6664,87.3024
2012-02-07,104.7207,67.7909,77.3961,69.535,87.3024
2012-02-08,105.0315,67.9386,77.4561,69.6066,87.3024
2012-02-09,105.1636,67.6023,76.8769,69.3856,87.2944
2012-02-10,104.3867,66.6751,77.8755,69.32,87.2944
2012-02-13,105.1636,67.5366,77.9753,69.5589,87.2944
2012-02-14,105.0315,67.233,78.388,69.6127,87.2944
2012-02-15,104.5421,66.6751,78.2483,69.5171,87.3024
2012-02-16,105.6996,67.9304,77.6225,69.3976,87.2944
2012-02-17,105.9794,67.9222,77.6025,69.2901,87.2944
2012-02-21,106.026,67.4628,76.7438,69.1767,87.2944
2012-02-22,105.6841,66.9295,77.709,69.6066,87.3102
2012-02-23,106.1503,67.9304,77.709,69.7022,87.3102
2012-02-24,106.3833,67.7991,78.215,69.756,87.3102
2012-02-27,106.562,67.6843,78.9072,70.0128,87.2944
2012-02-28,106.8728,67.5038,78.6476,70.2338,87.3102
2012-02-29,106.4532,66.4947,78.1684,70.2995,87.3102
2012-03-01,107.0049,66.8392,77.4325,70.1336,87.2944
2012-03-02,106.6786,65.8383,78.1597,70.1574,87.2944
2012-03-05,106.2435,65.9122,77.5392,70.0316,87.3102
2012-03-06,104.6897,64.5995,78.4799,69.9237,87.3102
2012-03-07,105.42,65.2066,77.9995,69.8938,87.3024
2012-03-08,106.4688,66.0517,77.2189,69.9058,87.3024
2012-03-09,106.8806,66.9459,77.3724,69.8698,87.3102
2012-03-12,106.8883,66.8146,77.3591,69.7319,87.3102
2012-03-13,108.8151,68.1437,75.998,69.5402,87.3102
2012-03-14,108.6986,67.5858,74.0832,68.7131,87.3102
2012-03-15,109.3279,68.1519,74.1966,68.5633,87.3024
2012-03-16,109.4792,68.0945,74.3434,68.6651,87.2944
2012-03-19,109.9084,68.6688,73.4561,68.5693,87.2944
2012-03-20,109.5885,68.0535,73.7496,68.5273,87.2944
2012-03-21,109.409,68.0371,74.5836,68.8389,87.2944
2012-03-22,108.6209,67.3807,74.8238,68.725,87.3024
2012-03-23,108.972,68.0399,75.531,68.779,87.3024
2012-03-26,110.5015,69.4553,75.144,68.9288,87.2944
2012-03-27,110.1581,68.9698,75.6845,69.4622,87.2944
2012-03-28,109.6119,68.5666,75.5777,69.3304,87.3102
2012-03-29,109.4246,68.369,76.1448,69.4683,87.3024
2012-03-30,109.8772,68.1469,74.8571,69.3004,87.3024
2012-04-02,110.681,68.9862,75.2719,69.479,87.3102
2012-04-03,110.2283,68.5254,73.9675,68.8175,87.2944
2012-04-04,109.1359,67.4309,74.9842,68.9498,87.2944
2012-04-05,109.0813,67.1347,75.526,69.0641,87.2944
2012-04-09,107.8561,66.0319,77.2919,69.5151,87.2944
2012-04-10,106.0458,64.4766,78.1682,69.473,87.3024
2012-04-11,106.9042,65.39,77.2318,69.4009,87.3024
2012-04-12,108.301,66.3282,76.9107,69.4309,87.3102
2012-04-13,107.0134,65.4559,78.1549,69.7617,87.3261
2012-04-16,106.9432,65.5629,78.0411,69.7617,87.3182
2012-04-17,108.5273,66.5092,77.9943,69.8519,87.3182
2012-04-18,108.1605,66.0072,78.2217,69.8399,87.3102
2012-04-19,107.466,65.6287,78.2953,69.888,87.3102
2012-04-20,107.6455,66.0072,78.3087,69.87,87.3024
2012-04-23,106.7403,65.0938,78.8772,69.882,87.3024
2012-04-24,107.1461,65.5876,78.3221,69.7557,87.3024
2012-04-25,108.6131,66.608,77.9207,69.8759,87.3024
2012-04-26,109.37,67.2663,78.389,69.9902,87.3024
2012-04-27,109.5495,67.793,78.4559,70.0924,87.3102
2012-04-30,109.1437,67.0441,78.4759,70.0504,87.3024
2012-05-01,109.8226,67.11,78.0689,69.917,87.3102
2012-05-02,109.4948,67.291,78.6187,70.1463,87.3024
2012-05-03,108.6599,66.3446,78.5986,70.1886,87.2944
2012-05-04,106.9042,65.0856,79.2155,70.267,87.3182
2012-05-07,106.9822,65.2584,79.2289,70.3877,87.3102
2012-05-08,106.5531,65.2172,79.6513,70.5626,87.3182
2012-05-09,105.921,64.8469,79.705,70.442,87.3024
2012-05-10,106.1395,65.0938,79.4703,70.2971,87.3182
2012-05-11,105.8195,64.9292,80.1273,70.5084,87.3102
2012-05-14,104.649,64.0652,81.2472,70.5265,87.3024
2012-05-15,104.0482,63.9499,81.5758,70.4359,87.3102
2012-05-16,103.6502,63.4891,81.8104,70.4721,87.3024
2012-05-17,102.113,62.049,83.2588,69.9472,87.3024
2012-05-18,101.239,61.4647,83.2789,69.6757,87.2944
2012-05-21,102.9792,62.913,83.1045,69.7541,87.3024
2012-05-22,103.1586,62.5345,82.1793,69.567,87.3024
2012-05-23,103.2132,62.9377,82.7492,69.736,87.3024
2012-05-24,103.4161,63.0693,82.434,69.748,87.3102
2012-05-25,103.0806,63.0282,82.7424,69.923,87.3182
2012-05-29,104.3291,63.9417,82.4877,70.0256,87.3182
2012-05-30,102.8153,62.7155,84.5797,70.0859,87.3182
2012-05-31,102.589,62.6332,85.5586,70.5807,87.3261
2012-06-01,100.0061,60.7487,87.5898,71.0143,87.3024
2012-06-04,99.9593,60.6088,86.8978,70.4754,87.3261
2012-06-05,100.7162,61.3906,85.7354,70.3241,87.3261
2012-06-06,102.9792,62.9048,84.022,70.1182,87.3261
2012-06-07,103.0416,62.4933,84.1497,70.2635,87.3102
2012-06-08,103.8609,63.3409,84.1295,70.5239,87.3182
2012-06-11,102.5422,61.942,84.5125,70.5117,87.3261
2012-06-12,103.7205,62.7238,83.7397,70.3059,87.3261
2012-06-13,103.0572,61.9996,84.5662,70.5602,87.3261
2012-06-14,104.1497,62.7073,84.4588,70.4754,87.3261
2012-06-15,105.2148,63.5467,84.9291,70.7661,87.3182
2012-06-18,105.4188,63.6207,85.386,70.7358,87.3102
2012-06-19,106.4384,64.7235,84.2706,70.6692,87.3182
2012-06-20,106.2659,64.6247,84.6872,70.6994,87.3182
2012-06-21,103.8814,63.0529,85.1373,70.8084,87.3261
2012-06-22,104.6814,63.7689,84.0018,70.7539,87.3182
2012-06-25,103.0029,62.7732,85.2247,70.9356,87.3182
2012-06-26,103.5206,63.0188,84.8887,71.0082,87.3102
2012-06-27,104.454,64.0443,85.0231,71.1051,87.3024
2012-06-28,104.1559,63.9367,85.2315,71.2141,87.3182
2012-06-29,106.7522,65.7975,84.1228,71.1959,87.3182
2012-07-02,107.0737,66.5584,84.9907,71.5737,87.3102
2012-07-03,107.7797,67.4267,84.3376,71.6345,87.3182
2012-07-05,107.2934,67.3523,84.7685,71.8167,87.3102
2012-07-06,106.2737,66.5997,85.5563,71.999,87.3182
2012-07-09,106.1404,66.3434,86.3105,72.0476,87.3182
2012-07-10,105.2148,65.6073,86.4856,72.0294,87.3102
2012-07-11,105.2305,65.384,86.5934,72.1508,87.3102
2012-07-12,104.7207,65.1607,87.206,72.5154,87.3102
2012-07-13,106.4776,65.9712,86.9771,72.5396,87.3182
2012-07-16,106.2267,65.7066,87.3812,72.7401,87.3102
2012-07-17,106.9561,65.9381,86.6943,72.7401,87.3102
2012-07-18,107.7483,66.3434,86.7414,73.1411,87.3182
2012-07-19,108.0306,66.1201,86.5193,73.2686,87.3102
2012-07-20,107.0424,65.2765,87.5764,73.3233,87.3102
2012-07-23,105.96,64.2345,88.0679,73.0864,87.3182
2012-07-24,105.0501,63.3909,88.7615,73.2018,87.3182
2012-07-25,105.0736,63.5315,88.9904,73.3415,87.3102
2012-07-26,106.8071,64.0773,88.1757,73.4569,87.3102
2012-07-27,108.7758,65.599,86.5125,73.1107,87.3182
2012-07-30,108.7758,65.3758,87.1589,73.299,87.3102
2012-07-31,108.015,64.7968,87.3341,73.6757,87.3182
2012-08-01,107.9209,63.73,86.8974,73.5934,87.3182
2012-08-02,107.1757,63.4984,87.39,73.6421,87.3261
2012-08-03,109.3013,65.0119,85.9798,73.4654,87.3261
2012-08-06,109.5131,65.5163,86.0134,73.5629,87.3102
2012-08-07,110.0622,66.1118,84.9069,73.179,87.3182
2012-08-08,110.1956,66.0126,84.4548,72.9717,87.3102
2012-08-09,110.2897,66.3268,84.394,72.923,87.3102
2012-08-10,110.47,66.0953,84.8191,73.1302,87.3182
2012-08-13,110.4152,65.9877,84.6774,72.9779,87.3182
2012-08-14,110.4309,65.8306,83.5303,72.6488,87.3182
2012-08-15,110.5564,66.4095,82.3562,72.3075,87.3102
2012-08-16,111.3721,67.1042,81.6544,72.0942,87.3182
2012-08-17,111.5211,67.5756,82.0526,72.1917,87.3182
2012-08-20,111.529,67.4267,82.2212,72.3929,87.3102
2012-08-21,111.1917,67.3855,82.5856,72.5147,87.3102
2012-08-22,111.2388,67.0628,83.9487,72.9291,87.3102
2012-08-23,110.3289,66.5915,84.2995,72.984,87.3261
2012-08-24,110.9956,66.7734,84.2185,73.0632,87.3261
2012-08-27,111.0191,66.9719,84.7111,73.1546,87.3261
2012-08-28,110.9093,67.2779,84.9136,73.2582,87.3261
2012-08-29,110.9956,67.4847,84.5425,73.1059,87.3182
2012-08-30,110.1956,66.8148,84.9811,73.1302,87.3261
2012-08-31,110.7211,67.0877,86.1822,73.6361,87.334
2012-09-04,110.6191,67.9064,86.0956,73.4618,87.3269
2012-09-05,110.525,67.9229,85.6899,73.4924,87.3269
2012-09-06,112.7683,69.1718,84.2631,73.1684,87.3269
2012-09-07,113.2075,69.6845,83.8708,73.3212,87.3269
2012-09-10,112.5643,69.3703,84.0738,73.3151,87.3269
2012-09-11,112.8781,69.5191,83.5463,73.3762,87.3269
2012-09-12,113.2546,69.8747,82.505,73.2295,87.3269
2012-09-13,114.9801,70.7927,82.1804,73.6208,87.3348
2012-09-14,115.49,71.4543,79.9962,73.1806,87.3348
2012-09-17,115.0978,71.1235,80.9564,73.4313,87.3348
2012-09-18,115.0037,70.892,81.3621,73.6574,87.3348
2012-09-19,115.0665,70.7679,81.8963,73.7797,87.3269
2012-09-20,115.0743,70.4536,82.0992,73.7186,87.3269
2012-09-21,115.0262,70.71,82.1938,73.8531,87.3269
2012-09-24,114.8527,70.4792,82.8363,73.9631,87.3269
2012-09-25,113.6305,69.4663,83.6545,74.1098,87.319
2012-09-26,112.9917,69.0263,84.5539,74.3177,87.319
2012-09-27,114.0563,69.7735,83.952,74.2811,87.319
2012-09-28,113.528,69.2753,83.9994,74.4461,87.3269
2012-10-01,113.8276,69.5078,84.3111,74.6448,87.3206
2012-10-02,113.9459,69.6407,84.1959,74.6693,87.3284
2012-10-03,114.4111,69.4414,84.223,74.7184,87.3206
2012-10-04,115.2312,69.9146,83.1726,74.6571,87.3284
2012-10-05,115.2391,69.8316,82.0952,74.5406,87.3206
2012-10-08,114.8448,69.3916,82.7864,74.7368,87.3284
2012-10-09,113.7093,68.578,82.6373,74.8166,87.3284
2012-10-10,112.9838,68.47,83.2201,74.9514,87.3284
2012-10-11,113.0469,68.7191,83.7961,75.1968,87.3206
2012-10-12,112.6763,68.1628,84.0061,75.2826,87.3206
2012-10-15,113.6147,68.6112,83.8164,75.5157,87.3206
2012-10-16,114.766,69.1176,82.6576,75.4666,87.3206
2012-10-17,115.2864,69.7403,81.8919,75.3195,87.3206
2012-10-18,114.9868,69.3584,81.3905,75.1784,87.3284
2012-10-19,113.0706,67.9553,82.495,75.3133,87.3206
2012-10-22,113.0863,67.9387,81.9665,75.1355,87.3284
2012-10-23,111.5172,67.5983,83.1388,75.2642,87.3284
2012-10-24,111.2017,67.4156,82.3188,75.0618,87.3206
2012-10-25,111.525,67.6896,81.8987,74.8472,87.3206
2012-10-26,111.4619,67.3658,83.1049,75.2152,87.3206
2012-10-31,111.4619,67.7726,83.5928,75.4482,87.3206
2012-11-01,112.629,68.4866,82.9084,75.117,87.3284
2012-11-02,111.6275,67.4073,82.8474,74.9699,87.3284
2012-11-05,111.8562,67.8557,83.315,75.0067,87.3126
2012-11-06,112.7315,68.3621,82.5289,74.6448,87.3126
2012-11-07,110.1766,66.7016,84.0265,74.7981,87.3126
2012-11-08,108.8518,65.7635,85.2733,74.7246,87.3126
2012-11-09,108.9465,65.9046,85.3681,74.5406,87.3126
2012-11-12,109.0332,65.7136,85.5105,74.5528,87.3126
2012-11-13,108.6547,65.34,85.7951,74.5835,87.3126
2012-11-14,107.1879,64.1279,85.8764,74.7368,87.3126
2012-11-15,107.0066,63.7957,85.707,74.5896,87.3284
2012-11-16,107.5349,64.3271,85.6324,74.6142,87.3206
2012-11-19,109.7114,65.6887,85.1514,74.8472,87.3206
2012-11-20,109.7587,65.8049,84.2975,74.6142,87.3206
2012-11-21,109.9637,66.1536,84.2501,74.6693,87.3206
2012-11-23,111.4619,66.8096,84.1687,74.7,87.3206
2012-11-26,111.2254,67.0254,84.5685,74.8227,87.3284
2012-11-27,110.6576,66.9424,84.9006,74.8656,87.3364
2012-11-28,111.5486,67.507,84.7786,74.8533,87.3364
2012-11-29,112.0691,68.2791,84.7922,74.9085,87.3364
2012-11-30,112.0928,68.1462,84.5618,74.9024,87.3284
2012-12-03,111.5408,68.0715,84.6399,74.9855,87.3221
2012-12-04,111.3831,68.1545,85.1287,75.0531,87.3221
2012-12-05,111.5802,68.0715,85.088,75.2069,87.3221
2012-12-06,111.9587,68.1794,85.2713,75.1946,87.3221
2012-12-07,112.2978,68.2292,84.4837,75.0162,87.33
2012-12-10,112.3451,68.5282,84.8571,75.0839,87.3221
2012-12-11,113.11,69.2505,84.2121,74.807,87.33
2012-12-12,113.1652,68.8602,83.2344,74.5794,87.33
2012-12-13,112.4713,68.4202,83.2955,74.4625,87.338
2012-12-14,112.0533,68.3787,83.9202,74.5179,87.338
2012-12-17,113.3702,69.3417,82.6641,74.278,87.338
2012-12-18,114.6319,70.2883,81.8222,74.0934,87.338
2012-12-19,113.7803,70.4448,82.0938,74.3826,87.3459
2012-12-20,114.4347,70.7966,82.1073,74.4564,87.338
2012-12-21,113.396,70.5035,83.0035,74.5855,87.3459
2012-12-24,113.0466,70.1601,82.8542,74.5363,87.338
2012-12-26,112.5701,69.6577,83.1522,74.6425,87.338
2012-12-27,112.4193,69.6074,83.4312,74.8832,87.3459
2012-12-28,111.2042,69.1133,83.9076,75.0498,87.3459
2012-12-31,113.0943,70.6123,82.4581,74.6549,87.3617
2013-01-02,115.9929,72.6892,81.3558,74.8276,87.3459
2013-01-03,115.7308,72.5217,80.2534,74.4204,87.3459
2013-01-04,116.2391,73.0576,80.5665,74.3833,87.3459
2013-01-07,115.9214,72.7813,80.6005,74.5068,87.338
2013-01-08,115.5879,72.731,81.1313,74.5746,87.338
2013-01-09,115.8817,73.0828,81.0564,74.5499,87.3459
2013-01-10,116.8029,73.2502,80.8318,74.5869,87.3459
2013-01-11,116.795,73.1414,81.5532,74.7227,87.3459
2013-01-14,116.7156,73.1833,81.3286,74.5746,87.338
2013-01-15,116.795,73.5015,81.7028,74.5129,87.338
2013-01-16,116.7791,73.2838,81.873,74.5129,87.338
2013-01-17,117.5336,73.9621,81.0564,74.3833,87.33
2013-01-18,117.7956,74.1715,81.6824,74.4574,87.338
2013-01-22,118.4309,74.7074,81.8389,74.4574,87.338
2013-01-23,118.6215,74.5315,81.7164,74.5499,87.338
2013-01-24,118.6533,74.7744,81.4307,74.4451,87.33
2013-01-25,119.3204,75.3187,80.3147,74.1057,87.33
2013-01-28,119.1774,75.369,80.0221,74.044,87.33
2013-01-29,119.646,75.4108,79.5798,73.8774,87.338
2013-01-30,119.1774,74.5064,79.4437,73.6306,87.338
2013-01-31,118.8836,75.0173,79.8316,73.6861,87.338
2013-02-01,120.1066,75.6788,78.795,73.4949,87.3404
2013-02-04,118.7565,74.766,79.8043,73.7424,87.3325
2013-02-05,119.9557,75.4359,79.0951,73.5938,87.3404
2013-02-06,120.043,75.7542,79.7429,73.7858,87.3404
2013-02-07,119.8842,75.5029,79.5656,73.8105,87.3325
2013-02-08,120.5513,76.0389,79.8725,73.9715,87.3325
2013-02-11,120.5275,75.9551,79.8111,73.9343,87.3404
2013-02-12,120.7261,76.2902,79.6134,73.86,87.3404
2013-02-13,120.8292,76.6084,78.9654,73.6867,87.3404
2013-02-14,120.9404,76.801,79.6816,73.8909,87.3325
2013-02-15,120.7975,76.8261,79.4496,73.86,87.3325
2013-02-19,121.7028,77.5044,79.0542,73.8415,87.3325
2013-02-20,120.186,76.064,79.2928,73.9652,87.3325
2013-02-21,119.4553,75.3271,79.7566,74.0828,87.3246
2013-02-22,120.6228,76.2315,79.8111,74.1323,87.3325
2013-02-25,118.3277,74.5483,81.3796,74.5718,87.3325
2013-02-26,119.1377,74.8414,80.9091,74.479,87.3325
2013-02-27,120.6387,75.6286,80.6704,74.4542,87.3325
2013-02-28,120.4004,75.7709,80.8204,74.479,87.3325
2013-03-01,120.7975,76.1143,81.2605,74.6491,87.3333
2013-03-04,121.4408,76.3152,80.83,74.5932,87.3253
2013-03-05,122.5287,77.203,80.5976,74.469,87.3253
2013-03-06,122.6955,77.4039,79.8664,74.2517,87.3333
2013-03-07,122.9179,77.7724,79.2513,74.0096,87.3333
2013-03-08,123.4419,78.4926,78.4243,73.7488,87.3253
2013-03-11,123.9105,78.4675,78.4995,73.7985,87.3253
2013-03-12,123.6325,78.3083,79.0668,73.9475,87.3412
2013-03-13,123.8072,78.6014,78.9847,73.8792,87.3412
2013-03-14,124.4664,79.3886,78.7456,73.9102,87.3412
2013-03-15,124.3021,79.3468,79.1146,74.0096,87.3412
2013-03-18,123.6161,78.9113,79.716,74.1897,87.3333
2013-03-19,123.3289,78.5763,80.256,74.3138,87.3333
2013-03-20,124.1904,79.3049,79.3606,74.0965,87.3333
2013-03-21,123.1295,78.6099,80.1261,74.171,87.3412
2013-03-22,124.1187,78.8527,80.1876,74.1772,87.3491
2013-03-25,123.6001,78.898,80.1124,74.1772,87.3412
2013-03-26,124.5892,79.15,80.2081,74.2269,87.3412
2013-03-27,124.5892,79.2004,80.8915,74.4876,87.3491
2013-03-28,124.9721,79.3011,80.4814,74.4442,87.3412
2013-04-01,124.4776,78.2346,81.0876,74.3371,87.3333
2013-04-02,125.0918,77.7475,80.7589,74.3308,87.3333
2013-04-03,123.8235,76.5298,81.4849,74.6298,87.3412
2013-04-04,124.326,77.1848,82.4574,75.0284,87.3412
2013-04-05,123.7677,77.0337,84.1219,75.2588,87.3412
2013-04-08,124.6053,77.672,83.478,75.3273,87.3491
2013-04-09,125.036,77.4452,83.2725,75.4021,87.3412
2013-04-10,126.5675,78.8477,82.1286,75.2027,87.3491
2013-04-11,126.9823,78.9568,82.2862,75.2526,87.3491
2013-04-12,126.6712,78.6377,83.5122,75.6263,87.3491
2013-04-15,123.7357,75.6732,84.2383,75.6512,87.3491
2013-04-16,125.5625,76.9833,83.5465,75.5142,87.3491
2013-04-17,123.7279,75.6481,84.1013,75.62,87.3491
2013-04-18,122.954,75.2282,84.3068,75.6886,87.3412
2013-04-19,124.0229,76.0931,84.1287,75.8006,87.3491
2013-04-22,124.5733,76.3115,84.1903,75.8256,87.3491
2013-04-23,125.8576,77.5208,83.8958,75.9252,87.3412
2013-04-24,125.9374,77.9239,84.1081,75.9563,87.3412
2013-04-25,126.4479,78.4362,83.7451,75.9128,87.3491
2013-04-26,126.2246,78.0162,84.5122,76.1868,87.3491
2013-04-29,127.07,78.5789,84.204,76.193,87.3491
2013-04-30,127.3731,79.024,84.2519,76.0623,87.357
2013-05-01,126.2564,77.1093,85.1175,76.4008,87.3412
2013-05-02,127.429,78.3354,85.0077,76.4008,87.3412
2013-05-03,128.7213,79.5783,83.0034,75.6825,87.3491
2013-05-06,129.0482,80.0905,82.7975,75.6699,87.3491
2013-05-07,129.7024,80.7456,82.4749,75.6137,87.3491
2013-05-08,130.2927,80.9807,82.6053,75.6825,87.3491
2013-05-09,129.9257,80.7036,82.3925,75.52,87.357
2013-05-10,130.3485,81.3166,81.5072,75.1265,87.357
2013-05-13,130.4522,81.2578,80.8825,74.9329,87.357
2013-05-14,131.8002,82.2991,80.004,74.733,87.357
2013-05-15,132.5102,82.4671,80.5393,74.9953,87.357
2013-05-16,131.888,82.2572,81.3767,75.3388,87.3491
2013-05-17,133.1644,83.1809,80.3472,75.0141,87.3491
2013-05-20,133.1563,83.3153,80.251,74.9266,87.3491
2013-05-21,133.3478,83.3321,80.8825,75.2077,87.3491
2013-05-22,132.3587,82.1144,79.6814,74.6143,87.3491
2013-05-23,131.9757,82.2152,80.0588,74.6892,87.3412
2013-05-24,131.8641,82.1984,80.1687,74.6393,87.3491
2013-05-28,132.6538,83.265,78.137,73.9209,87.3412
2013-05-29,131.7923,82.4923,79.0156,73.8897,87.3412
2013-05-30,132.2789,83.0466,78.8234,73.9834,87.3412
2013-05-31,130.3804,82.1312,78.5557,73.6149,87.3491
2013-06-03,131.0983,82.9122,78.9719,73.4213,87.357
2013-06-04,130.4681,82.0304,78.2427,73.133,87.357
2013-06-05,128.6415,80.9807,79.3229,73.0265,87.357
2013-06-06,129.8061,81.8373,79.2747,73.3398,87.357
2013-06-07,131.4573,82.4671,77.8573,73.0516,87.3491
2013-06-10,131.4573,82.971,77.4859,72.826,87.357
2013-06-11,130.1013,82.0724,78.4078,72.6882,87.3491
2013-06-12,129.0244,81.2578,77.2863,72.4376,87.3412
2013-06-13,130.9866,82.6938,78.4972,73.2145,87.3491
2013-06-14,130.165,82.0556,78.3114,73.1644,87.357
2013-06-17,131.1701,82.5931,77.8987,73.0578,87.357
2013-06-18,132.2071,83.5673,77.9399,72.9138,87.3491
2013-06-19,130.3804,82.5427,77.1349,71.8799,87.3491
2013-06-20,127.1498,80.3593,75.8689,70.8899,87.3412
2013-06-21,127.5579,80.5944,74.5824,70.3072,87.3412
2013-06-24,125.9462,79.5363,74.8919,69.8498,87.3491
2013-06-25,127.1571,80.3005,74.2246,70.0817,87.3491
2013-06-26,128.416,80.6784,74.7062,70.6142,87.3412
2013-06-27,129.1698,81.9296,75.4699,71.2533,87.3412
2013-06-28,128.6405,81.4594,75.986,71.2095,87.3333
2013-07-01,129.3943,82.7863,76.139,71.3936,87.3491
2013-07-02,129.2741,82.7272,76.0907,71.6199,87.3491
2013-07-03,129.3302,82.8959,75.8632,71.4125,87.3491
2013-07-05,130.7255,84.0683,73.2772,70.5074,87.357
2013-07-08,131.4712,84.4057,73.9874,71.0857,87.357
